Flow ID,Flow status,Flow date,Amount (USD),Source Organization,Source Location,Destination Organization,Destination Location
121875,Commitment,13/11/2014,1261034,"Italy, Government of",Italy,International Federation of Red Cross and Red Crescent Societies,Sierra Leone
122102,Pledge,13/11/2014,1650000,Bill and Melinda Gates Foundation,,Private (individuals & organizations),
124545,Commitment,13/11/2014,2648172,"Germany, Government of",Germany,Médecins du Monde,Côte d'Ivoire
152847,Pledge,13/11/2014,,"United Kingdom, Government of",United Kingdom,,Sierra Leone
123713,Paid Contribution,14/01/2015,10000000,"United States of America, Government of",United States,World Food Programme,Sierra Leone
124436,Paid Contribution,14/01/2015,1000000,"United States of America, Government of",United States,International Organization for Migration,Sierra Leone
124439,Paid Contribution,14/01/2015,263862,"United States of America, Government of",United States,International Organization for Migration,Sierra Leone
123711,Commitment,14/01/2015,736138,"United States of America, Government of",United States,International Organization for Migration,Sierra Leone
123712,Commitment,14/01/2015,7881461,"United States of America, Government of",United States,Partners in Health,Sierra Leone
123714,Commitment,14/01/2015,8970000,"United States of America, Government of",United States,Mercy Corps,Liberia
133146,Paid Contribution,14/02/2015,67300,"United Kingdom, Government of",United Kingdom,World Food Programme,
115002,Paid Contribution,14/04/2014,13755,"Estonia, Government of",Estonia,World Health Organization,
130334,Paid Contribution,14/05/2015,160000,Ebola Response Multi-Partner Trust Fund,,United Nations Children's Fund,Ghana
119968,Commitment,14/07/2014,96294,"Sweden, Government of",Sweden,Save the Children,Guinea
117446,Paid Contribution,14/07/2014,311200,Central Emergency Response Fund,,World Health Organization,Liberia
117447,Paid Contribution,14/07/2014,306335,Central Emergency Response Fund,,United Nations Children's Fund,Liberia
152818,Paid Contribution,14/07/2014,,"United Kingdom, Government of",United Kingdom,,Sierra Leone
132588,Commitment,14/08/2015,2769546,"United States of America, Government of",United States,CARE International,Sierra Leone
132589,Commitment,14/08/2015,3585767,"United States of America, Government of",United States,World Vision International,Sierra Leone
132590,Commitment,14/08/2015,1681043,"United States of America, Government of",United States,Action Contre la Faim,Guinea
132591,Commitment,14/08/2015,1404928,"United States of America, Government of",United States,Centre canadien d'étude et de coopération internationale (CECI),Guinea
120279,Pledge,14/10/2014,,"Israel, Government of",Israel,"Sierra Leone, Government of",Sierra Leone
120280,Pledge,14/10/2014,,"Israel, Government of",Israel,"Liberia, Government of",Liberia
120289,Pledge,14/10/2014,25000000,Silicon Valley Community Foundation,,Centers for Disease Control Foundation,
121167,Pledge,14/10/2014,50000,Hudson's Bay Company,,Canadian Red Cross Society,
120281,Paid Contribution,14/10/2014,,"Israel, Government of",Israel,,
120313,Paid Contribution,14/10/2014,52632,"Liechtenstein, Government of",Liechtenstein,Médecins sans Frontières,
120366,Paid Contribution,14/10/2014,49950,Private (individuals & organizations),,World Food Programme,
121702,Paid Contribution,14/11/2014,187735,"Spain, Government of",Spain,World Food Programme,
122488,Paid Contribution,14/11/2014,,Private (individuals & organizations),,,
123270,Paid Contribution,14/11/2014,5659533,"Netherlands, Government of",Netherlands,United Nations Children's Fund,Guinea
123275,Paid Contribution,14/11/2014,6795860,"Netherlands, Government of",Netherlands,United Nations Children's Fund,Liberia
123280,Paid Contribution,14/11/2014,7724607,"Netherlands, Government of",Netherlands,United Nations Children's Fund,Sierra Leone
123302,Paid Contribution,14/11/2014,3317227,"Japan, Government of",Japan,,Guinea
121695,Commitment,14/11/2014,378310,"Spain, Government of",Spain,ACF - Spain,Guinea
121697,Commitment,14/11/2014,315322,"Spain, Government of",Spain,Medicos del Mundo,Sierra Leone
122169,Commitment,14/11/2014,187791,Private (individuals & organizations),,International Rescue Committee,Sierra Leone
124560,Pledge,15/01/2015,35000000,"Saudi Arabia (Kingdom of), Government of",Saudi Arabia,,
128257,Commitment,15/01/2015,902439,European Commission's Humanitarian Aid and Civil Protection Department,,ACF - Spain,Mali
128258,Commitment,15/01/2015,731707,European Commission's Humanitarian Aid and Civil Protection Department,,International Rescue Committee,Mali
119973,Commitment,15/04/2014,137552,"Sweden, Government of",Sweden,Swedish Red Cross,Guinea
120296,Paid Contribution,15/04/2014,16506,"France, Government of",France,Private (individuals & organizations),Guinea
133147,Paid Contribution,15/05/2015,71529,"United Kingdom, Government of",United Kingdom,World Food Programme,
152817,Pledge,15/08/2014,,"Japan, Government of",Japan,,
120314,Pledge,15/09/2014,,"Malaysia, Government of",Malaysia,,
119421,Paid Contribution,15/09/2014,3000000,Paul G. Allen,,Airlink,
119422,Paid Contribution,15/09/2014,3600000,Paul G. Allen,,United Nations Children's Fund,Liberia
119601,Paid Contribution,15/09/2014,1000000,ArcelorMittal Foundation,,,Liberia
119931,Paid Contribution,15/09/2014,,"Cuba, Government of",Cuba,"Sierra Leone, Government of",Sierra Leone
119986,Paid Contribution,15/09/2014,257856,UNICEF National Committee/Finland,,United Nations Children's Fund,
120576,Paid Contribution,15/09/2014,143051,Private (individuals & organizations),,"Sierra Leone, Government of",Sierra Leone
120315,Commitment,15/10/2014,3926216,"United States of America, Government of",United States,Mentor Initiative,Liberia
120316,Commitment,15/10/2014,7782027,"United States of America, Government of",United States,Samaritan's Purse,Liberia
120317,Commitment,15/10/2014,3482000,"United States of America, Government of",United States,JHPIEGO,Guinea
120318,Commitment,15/10/2014,7288500,"United States of America, Government of",United States,John Hopkins Center for Communication Programs,
120405,Commitment,15/10/2014,179881,"Germany, Government of",Germany,Arbeiter-Samariter-Bund Deutschland e.V,Gambia
120560,Pledge,15/10/2014,1000000,Henry Schein Inc.,,Centers for Disease Control Foundation,
119964,Paid Contribution,15/10/2014,1419887,Central Emergency Response Fund,,World Health Organization,"Congo, The Democratic Republic of the"
120319,Paid Contribution,15/10/2014,9846423,"United States of America, Government of",United States,World Food Programme,
120373,Paid Contribution,15/10/2014,972825,"Switzerland, Government of",Switzerland,"Liberia, Government of",Liberia
120375,Paid Contribution,15/10/2014,309750,"Switzerland, Government of",Switzerland,"Liberia, Government of",Liberia
120565,Paid Contribution,15/10/2014,100000,Private (individuals & organizations),,International Federation of Red Cross and Red Crescent Societies,
121156,Paid Contribution,15/10/2014,50000,"Iceland, Government of",Iceland,United Nations Children's Fund,
121179,Paid Contribution,15/10/2014,2000000,Private (individuals & organizations),,Médecins sans Frontières,
121557,Commitment,15/10/2014,2541601,"Belgium, Government of",Belgium,International Federation of Red Cross and Red Crescent Societies,Liberia
123658,Paid Contribution,15/12/2014,371747,UNICEF National Committee/France,,United Nations Children's Fund,Guinea
123678,Paid Contribution,15/12/2014,516613,UNICEF National Committee/Australia,,United Nations Children's Fund,
124476,Paid Contribution,15/12/2014,1239157,"Finland, Government of",Finland,World Food Programme,
125629,Paid Contribution,15/12/2014,4358837,Private (individuals & organizations),,World Food Programme,
124480,Commitment,15/12/2014,252207,"Finland, Government of",Finland,ACT Alliance / Finn Church Aid,
123739,Paid Contribution,16/01/2015,203583,"Australia, Government of",Australia,United Nations Children's Fund,Ghana
123946,Paid Contribution,16/01/2015,9059362,World Bank,,United Nations Children's Fund,Liberia
123947,Paid Contribution,16/01/2015,5664540,World Bank,,United Nations Children's Fund,Liberia
125661,Paid Contribution,16/01/2015,2866779,"Japan, Government of",Japan,World Food Programme,
130184,Paid Contribution,16/01/2015,11333,"Sweden, Government of",Sweden,World Food Programme,
124544,Commitment,16/01/2015,560976,European Commission's Humanitarian Aid and Civil Protection Department,,Terre des Hommes - Italy,Côte d'Ivoire
125854,Paid Contribution,16/03/2015,1800000,"Japan, Government of",Japan,World Health Organization,Ghana
125855,Paid Contribution,16/03/2015,3900000,"Japan, Government of",Japan,World Health Organization,Guinea
125856,Paid Contribution,16/03/2015,750000,"Japan, Government of",Japan,World Health Organization,Benin
125864,Paid Contribution,16/03/2015,620000,"Japan, Government of",Japan,World Health Organization,Nigeria
115164,Commitment,16/04/2014,633484,"Canada, Government of",Canada,Médecins sans Frontières,Guinea
132951,Paid Contribution,16/04/2015,11062,"Lithuania, Government of",Lithuania,World Food Programme,
127540,Commitment,16/04/2015,220622,"Sweden, Government of",Sweden,Swedish Civil Contingencies Agency (MSB),Sierra Leone
130026,Commitment,16/04/2015,2835741,"United Kingdom, Government of",United Kingdom,United Nations Children's Fund,Sierra Leone
130029,Commitment,16/04/2015,1310959,"United Kingdom, Government of",United Kingdom,"Sierra Leone, Government of",Sierra Leone
130031,Commitment,16/04/2015,140296,"United Kingdom, Government of",United Kingdom,Save the Children,Sierra Leone
130032,Commitment,16/04/2015,2641265,"United Kingdom, Government of",United Kingdom,Plan International,Sierra Leone
130034,Commitment,16/04/2015,105541,"United Kingdom, Government of",United Kingdom,Médecins sans Frontières,Sierra Leone
130035,Commitment,16/04/2015,11381618,"United Kingdom, Government of",United Kingdom,GOAL,Sierra Leone
130036,Commitment,16/04/2015,10330004,"United Kingdom, Government of",United Kingdom,International Rescue Committee,Sierra Leone
130037,Commitment,16/04/2015,1717959,"United Kingdom, Government of",United Kingdom,International Federation of Red Cross and Red Crescent Societies,Sierra Leone
130038,Commitment,16/04/2015,3332442,"United Kingdom, Government of",United Kingdom,EMERGENCY - Life Support for Civilian War Victims ONG Onlus,Sierra Leone
130039,Commitment,16/04/2015,38093,"United Kingdom, Government of",United Kingdom,Assessment Capacities Project,Sierra Leone
131512,Pledge,16/06/2015,1000000,"Azerbaijan, Government of",Azerbaijan,UN Agencies,
119453,Commitment,16/07/2014,182249,"Denmark, Government of",Denmark,Médecins sans Frontières,Sierra Leone
120108,Paid Contribution,16/08/2014,,Shell Oil Company,,"Nigeria, Government of",Nigeria
120415,Commitment,16/09/2014,39526,"Greece, Government of",Greece,World Food Programme,
119599,Paid Contribution,16/09/2014,48000,Coca-Cola Company,,"Liberia, Government of",Liberia
120053,Paid Contribution,16/09/2014,617000,Tony Elumelu Foundation,,,
123625,Commitment,16/09/2014,114154,"Denmark, Government of",Denmark,International Health Partners,Liberia
120561,Pledge,16/10/2014,1000000,Samsung Group,,UN Agencies,
120562,Pledge,16/10/2014,50000,Motorola Foundation,,UN Agencies,
120575,Pledge,16/10/2014,100000,Private (individuals & organizations),,Save the Children,
120820,Commitment,16/10/2014,40978,"Spain, Government of",Spain,International Federation of Red Cross and Red Crescent Societies,Guinea-Bissau
120905,Commitment,16/10/2014,1168996,"Finland, Government of",Finland,International Federation of Red Cross and Red Crescent Societies,
120369,Paid Contribution,16/10/2014,5000000,"Venezuela, Government of","Venezuela, Bolivarian Republic of",Ebola Response Multi-Partner Trust Fund,
120947,Paid Contribution,16/10/2014,2865330,"Sweden, Government of",Sweden,World Health Organization,
122516,Commitment,16/10/2014,1943,"Hungary, Government of",Hungary,,
122517,Commitment,16/10/2014,1767,"Hungary, Government of",Hungary,,
133138,Paid Contribution,16/12/2014,309598,"Switzerland, Government of",Switzerland,World Food Programme,
130431,Commitment,16/12/2014,876095,"Spain, Government of",Spain,International Federation of Red Cross and Red Crescent Societies,
130433,Commitment,16/12/2014,625782,"Spain, Government of",Spain,Medicos del Mundo,
125662,Paid Contribution,17/02/2015,1000000,"Japan, Government of",Japan,World Food Programme,
125663,Paid Contribution,17/02/2015,963587,"Japan, Government of",Japan,World Food Programme,
125664,Paid Contribution,17/02/2015,1796916,"Japan, Government of",Japan,World Food Programme,
125870,Paid Contribution,17/03/2015,7500000,"Japan, Government of",Japan,World Health Organization,
130017,Commitment,17/04/2015,541712,European Commission's Humanitarian Aid and Civil Protection Department,,United Nations Population Fund,Sierra Leone
134741,Commitment,17/07/2015,335570,"France, Government of",France,World Food Programme,Guinea
119429,Commitment,17/09/2014,7000000,"United States of America, Government of",United States,International Federation of Red Cross and Red Crescent Societies,Sierra Leone
119431,Commitment,17/09/2014,479609040,"United States of America, Government of",United States,Centers for Disease Control,
119432,Commitment,17/09/2014,416935400,"United States of America, Government of",United States,,Liberia
120297,Commitment,17/09/2014,78899,"France, Government of",France,Private (individuals & organizations),Guinea
120324,Commitment,17/09/2014,30303,"France, Government of",France,Private (individuals & organizations),Guinea
120335,Commitment,17/09/2014,,Private (individuals & organizations),,,Liberia
120574,Pledge,17/09/2014,75000,"WellPoint, Inc.",,Americares,
119424,Paid Contribution,17/09/2014,829197,GlaxoSmithKline,,NGOs (details not yet provided),
119425,Paid Contribution,17/09/2014,215591,GlaxoSmithKline,,NGOs (details not yet provided),
119430,Paid Contribution,17/09/2014,2224044,"United States of America, Government of",United States,United Nations Children's Fund,Liberia
119548,Paid Contribution,17/09/2014,4000000,Open Society Foundations,,NGOs (details not yet provided),Liberia
120003,Paid Contribution,17/09/2014,5600000,World Bank,,World Food Programme,Liberia
120006,Paid Contribution,17/09/2014,7100000,World Bank,,World Food Programme,Guinea
120007,Paid Contribution,17/09/2014,3089250,World Bank,,United Nations Children's Fund,Guinea
120055,Paid Contribution,17/09/2014,590000,"Cera Products, Inc",,,
120085,Paid Contribution,17/09/2014,50000,EcoBank,,"Sierra Leone, Government of",Sierra Leone
120103,Paid Contribution,17/09/2014,,Private (individuals & organizations),,,
120104,Paid Contribution,17/09/2014,,Private (individuals & organizations),,,Guinea
120105,Paid Contribution,17/09/2014,,Private (individuals & organizations),,,
120106,Paid Contribution,17/09/2014,,Private (individuals & organizations),,Direct Relief,
120107,Paid Contribution,17/09/2014,,FedEx,,Direct Relief,
120167,Paid Contribution,17/09/2014,,Chevron Corporation,,"Nigeria, Government of",Nigeria
120168,Paid Contribution,17/09/2014,,TOTAL,,"Nigeria, Government of",Nigeria
120170,Paid Contribution,17/09/2014,,Ericsson,,,
120326,Paid Contribution,17/09/2014,51383,"France, Government of",France,Private (individuals & organizations),Guinea
123224,Paid Contribution,17/09/2014,1092896,"Switzerland, Government of",Switzerland,World Food Programme,
124318,Commitment,17/09/2014,6000000,"United States of America, Government of",United States,International Federation of Red Cross and Red Crescent Societies,Sierra Leone
134983,Commitment,17/09/2014,214823225,"United States of America, Government of",United States,,Liberia
120370,Commitment,17/10/2014,50000,"Kazakhstan, Government of",Kazakhstan,Ebola Response Multi-Partner Trust Fund,
120564,Commitment,17/10/2014,3136201,"Canada, Government of",Canada,International Federation of Red Cross and Red Crescent Societies,
120368,Paid Contribution,17/10/2014,8824590,"Finland, Government of",Finland,Ebola Response Multi-Partner Trust Fund,
120440,Paid Contribution,17/10/2014,1085776,"Norway, Government of",Norway,International Federation of Red Cross and Red Crescent Societies,
120566,Paid Contribution,17/10/2014,9408602,"Canada, Government of",Canada,World Food Programme,
120567,Paid Contribution,17/10/2014,2854839,"Canada, Government of",Canada,United Nations Children's Fund,Guinea
120569,Paid Contribution,17/10/2014,8512545,"Canada, Government of",Canada,World Food Programme,
120570,Paid Contribution,17/10/2014,3568879,"Canada, Government of",Canada,Ebola Response Multi-Partner Trust Fund,
121480,Paid Contribution,17/10/2014,2854839,"Canada, Government of",Canada,United Nations Children's Fund,Liberia
121481,Paid Contribution,17/10/2014,2854839,"Canada, Government of",Canada,United Nations Children's Fund,Sierra Leone
121482,Paid Contribution,17/10/2014,396057,"Canada, Government of",Canada,United Nations Children's Fund,Mali
152837,Pledge,17/10/2014,,"Canada, Government of",Canada,UN Agencies | Red Cross Organizations | NGOs,
152838,Pledge,17/10/2014,13372593,"Germany, Government of",Germany,,
122105,Pledge,17/11/2014,1000000,Coca-Cola Foundation,,African Union,
122106,Pledge,17/11/2014,2500000,Private (individuals & organizations),,African Union,
122107,Pledge,17/11/2014,1000000,Private (individuals & organizations),,African Union,
122108,Pledge,17/11/2014,1000000,Private (individuals & organizations),,African Union,
122109,Pledge,17/11/2014,500000,Private (individuals & organizations),,African Union,
122110,Pledge,17/11/2014,1000000,Private (individuals & organizations),,African Union,
122111,Pledge,17/11/2014,1000000,Private (individuals & organizations),,African Union,
122112,Pledge,17/11/2014,1515152,Bayer,,Private (individuals & organizations),Liberia
122113,Pledge,17/11/2014,65876,Bayer,,Private (individuals & organizations),Liberia
122114,Pledge,17/11/2014,32938,Bayer,,CARITAS,Liberia
122103,Paid Contribution,17/11/2014,472500,Paul G. Allen,,NetHope,
122104,Paid Contribution,17/11/2014,1000000,Paul G. Allen,,NetHope,
123284,Paid Contribution,17/11/2014,208593,UNICEF National Committee/Germany,,United Nations Children's Fund,
123286,Paid Contribution,17/11/2014,550756,UNICEF National Committee/United Kingdom,,United Nations Children's Fund,
123287,Paid Contribution,17/11/2014,208593,US Fund for UNICEF,,United Nations Children's Fund,
123668,Paid Contribution,17/12/2014,1532952,US Fund for UNICEF,,United Nations Children's Fund,Liberia
123669,Paid Contribution,17/12/2014,68907,US Fund for UNICEF,,United Nations Children's Fund,Liberia
123679,Paid Contribution,17/12/2014,115341,UNICEF National Committee/Belgium,,United Nations Children's Fund,
123953,Paid Contribution,17/12/2014,1590795,"Belgium, Government of",Belgium,United Nations Children's Fund,Guinea
125649,Paid Contribution,17/12/2014,57321,"Sweden, Government of",Sweden,World Food Programme,
123244,Commitment,17/12/2014,19026877,"United States of America, Government of",United States,,
123245,Commitment,17/12/2014,4000000,"United States of America, Government of",United States,World Health Organization,Sierra Leone
123246,Commitment,17/12/2014,4505445,"United States of America, Government of",United States,French Red Cross,Guinea
123427,Commitment,17/12/2014,8530806,"United Kingdom, Government of",United Kingdom,"Sierra Leone, Government of",Sierra Leone
125706,Commitment,17/12/2014,1682086,"Denmark, Government of",Denmark,UN Mission for Ebola Emergency Response,
124612,Paid Contribution,18/02/2015,256600,UNICEF National Committee/United Kingdom,,United Nations Children's Fund,Liberia
127208,Paid Contribution,18/02/2015,50363,"Guyana, Government of",Guyana,Ebola Response Multi-Partner Trust Fund,
126018,Commitment,18/03/2015,14854760,"United States of America, Government of",United States,International Medical Corps,Guinea
129225,Paid Contribution,18/05/2015,781250,"United Kingdom, Government of",United Kingdom,Office for the Coordination of Humanitarian Affairs,
117105,Paid Contribution,18/06/2014,131248,Central Emergency Response Fund,,United Nations Children's Fund,Sierra Leone
130934,Commitment,18/06/2015,1750545,European Commission's Humanitarian Aid and Civil Protection Department,,International Rescue Committee,Liberia
120568,Paid Contribution,18/07/2014,34483,Private (individuals & organizations),,"Sierra Leone, Government of",Sierra Leone
119329,Pledge,18/08/2014,17400000,African Development Bank,,World Health Organization,
119662,Commitment,18/08/2014,374332,"Finland, Government of",Finland,International Federation of Red Cross and Red Crescent Societies,
120436,Paid Contribution,18/08/2014,798212,"Norway, Government of",Norway,Médecins sans Frontières - Norway,
120437,Paid Contribution,18/08/2014,387777,"Norway, Government of",Norway,Clinton Health Access Initiative,
136975,Commitment,18/08/2015,526066,"Spain, Government of",Spain,Save the Children,Guinea
136976,Commitment,18/08/2015,267880,"Spain, Government of",Spain,African Medical and Research Foundation,Guinea
119521,Commitment,18/09/2014,1581028,"Italy, Government of",Italy,"Sierra Leone, Government of",Sierra Leone
119998,Commitment,18/09/2014,142180,"Czech Republic, Government of",Czech Republic,Médecins sans Frontières,Liberia
119990,Paid Contribution,18/09/2014,213889,UNICEF National Committee/United Kingdom,,United Nations Children's Fund,Liberia
120008,Paid Contribution,18/09/2014,8393790,World Bank,,United Nations Children's Fund,Guinea
122028,Commitment,18/11/2014,50000,"Turkey, Government of",Turkey,,Guinea
122045,Commitment,18/11/2014,1682576,"Germany, Government of",Germany,OXFAM International,Sierra Leone
122115,Pledge,18/11/2014,6000000,"Prudential Financial, Inc.",,United Nations Children's Fund,
122116,Pledge,18/11/2014,300000,"Prudential Financial, Inc.",,Médecins sans Frontières,
122117,Pledge,18/11/2014,,"Prudential Financial, Inc.",,Private (individuals & organizations),
122132,Commitment,18/11/2014,50965,"Sweden, Government of",Sweden,Swedish Civil Contingencies Agency (MSB),Senegal
121806,Paid Contribution,18/11/2014,21923520,"United Kingdom, Government of",United Kingdom,"Sierra Leone, Government of",Sierra Leone
121871,Paid Contribution,18/11/2014,2041742,"Philippines, Government of",Philippines,Ebola Response Multi-Partner Trust Fund,
125718,Paid Contribution,18/11/2014,3000000,,,World Food Programme,Guinea
123542,Commitment,18/11/2014,2224199,"Canada, Government of",Canada,Médecins sans Frontières,
123543,Commitment,18/11/2014,2313167,"Canada, Government of",Canada,Samaritan's Purse,Liberia
123544,Commitment,18/11/2014,266904,"Canada, Government of",Canada,Action Contre la Faim,Sierra Leone
123545,Commitment,18/11/2014,889680,"Canada, Government of",Canada,Plan Canada,Liberia
123546,Commitment,18/11/2014,889680,"Canada, Government of",Canada,Action Contre la Faim,Guinea
123547,Commitment,18/11/2014,444840,"Canada, Government of",Canada,OXFAM Quebec,Liberia
123548,Commitment,18/11/2014,444840,"Canada, Government of",Canada,OXFAM Quebec,Sierra Leone
123549,Commitment,18/11/2014,444840,"Canada, Government of",Canada,CARE Canada,Liberia
123550,Commitment,18/11/2014,889680,"Canada, Government of",Canada,Save the Children,Guinea
123551,Commitment,18/11/2014,889680,"Canada, Government of",Canada,CANADEM,
123552,Commitment,18/11/2014,4448399,"Canada, Government of",Canada,Canadian Red Cross Society,
123272,Paid Contribution,18/12/2014,8750000,"Israel, Government of",Israel,Ebola Response Multi-Partner Trust Fund,
123459,Paid Contribution,18/12/2014,25000,"Georgia, Government of",Georgia,Ebola Response Multi-Partner Trust Fund,
125643,Paid Contribution,18/12/2014,199060,"United Kingdom, Government of",United Kingdom,World Food Programme,
123749,Commitment,18/12/2014,1877347,European Commission's Humanitarian Aid and Civil Protection Department,,Danish Refugee Council,Guinea
136771,Commitment,18/12/2015,337997042,"United States of America, Government of",United States,Centers for Disease Control,
125688,Paid Contribution,19/01/2015,2000000,World Bank,,World Food Programme,Sierra Leone
133144,Paid Contribution,19/01/2015,1000000,World Bank,,World Food Programme,Sierra Leone
138226,Commitment,19/02/2016,1846005,"United States of America, Government of",United States,Catholic Relief Services,Guinea
138228,Commitment,19/02/2016,7485293,"United States of America, Government of",United States,International Medical Corps,Guinea
138229,Commitment,19/02/2016,1927693,"United States of America, Government of",United States,Catholic Relief Services,Guinea
138230,Commitment,19/02/2016,4668089,"United States of America, Government of",United States,Mercy Corps,Liberia
127210,Paid Contribution,19/03/2015,1581,"Togo, Government of",Togo,Ebola Response Multi-Partner Trust Fund,
141244,Commitment,19/04/2016,7017080,"United States of America, Government of",United States,International Rescue Committee,Sierra Leone
141245,Commitment,19/04/2016,3299520,"United States of America, Government of",United States,World Food Programme,Guinea
119339,Paid Contribution,19/05/2014,250000,Private (individuals & organizations),,United Nations Children's Fund,Guinea
129508,Commitment,19/05/2015,1106195,European Commission's Humanitarian Aid and Civil Protection Department,,World Health Organization,Guinea
119452,Commitment,19/08/2014,668449,"Germany, Government of",Germany,Médecins sans Frontières,Sierra Leone
119503,Commitment,19/09/2014,4300000,"Sweden, Government of",Sweden,World Health Organization,
119545,Pledge,19/09/2014,1000000,"Cote d'Ivoire, Government of",Côte d'Ivoire,,
119546,Pledge,19/09/2014,1000000,"Kenya, Government of",Kenya,,
119566,Commitment,19/09/2014,131752,"Netherlands, Government of",Netherlands,Netherlands Red Cross,Nigeria
119567,Commitment,19/09/2014,187879,"Netherlands, Government of",Netherlands,Netherlands Red Cross,Sierra Leone
119568,Commitment,19/09/2014,52701,"Netherlands, Government of",Netherlands,Netherlands Red Cross,Guinea
119569,Commitment,19/09/2014,52701,"Netherlands, Government of",Netherlands,Netherlands Red Cross,Côte d'Ivoire
119932,Pledge,19/09/2014,450000,"Brazil, Government of",Brazil,World Health Organization,
119490,Paid Contribution,19/09/2014,112973,Private (individuals & organizations),,World Food Programme,Liberia
119501,Paid Contribution,19/09/2014,467727,"Australia, Government of",Australia,World Health Organization,
119502,Paid Contribution,19/09/2014,500000,"India, Government of",India,World Health Organization,
119505,Paid Contribution,19/09/2014,1000000,African Development Bank,,World Health Organization,Guinea
119506,Paid Contribution,19/09/2014,1000000,African Development Bank,,World Health Organization,Sierra Leone
119507,Paid Contribution,19/09/2014,1000000,African Development Bank,,World Health Organization,Liberia
119508,Paid Contribution,19/09/2014,1000000,African Development Bank,,World Health Organization,Nigeria
119565,Paid Contribution,19/09/2014,432239,"Sweden, Government of",Sweden,Plan International,Sierra Leone
119690,Paid Contribution,19/09/2014,200000,McKesson Corporation,,World Vision International,Sierra Leone
120173,Paid Contribution,19/09/2014,,Private (individuals & organizations),,,
124499,Paid Contribution,19/09/2014,13175,"Lithuania, Government of",Lithuania,World Food Programme,
121984,Commitment,19/11/2014,47567,"Sweden, Government of",Sweden,Swedish Civil Contingencies Agency (MSB),Liberia
122044,Commitment,19/11/2014,15635561,"Germany, Government of",Germany,German Red Cross,Sierra Leone
122120,Pledge,19/11/2014,50000,"India, Government of",India,"Liberia, Government of",Liberia
122418,Commitment,19/11/2014,126103,"Luxembourg, Government of",Luxembourg,Luxembourg Red Cross,
122025,Paid Contribution,19/11/2014,1245330,"Italy, Government of",Italy,World Food Programme,Sierra Leone
122119,Paid Contribution,19/11/2014,50000,"India, Government of",India,"Sierra Leone, Government of",Sierra Leone
122121,Paid Contribution,19/11/2014,55600,"India, Government of",India,"Liberia, Government of",Liberia
122122,Paid Contribution,19/11/2014,50000,"India, Government of",India,,Guinea
125656,Paid Contribution,19/11/2014,50000,"Iceland, Government of",Iceland,World Food Programme,
125259,Commitment,19/11/2014,819672,"Germany, Government of",Germany,Help - Hilfe zur Selbsthilfe e.V.,Mali
121538,Paid Contribution,19/12/2014,5940000,"Japan, Government of",Japan,Ebola Response Multi-Partner Trust Fund,
125678,Paid Contribution,19/12/2014,1000000,Private (individuals & organizations),,World Food Programme,
125307,Commitment,19/12/2014,250313,"Portugal, Government of",Portugal,World Health Organization,
128255,Commitment,19/12/2014,312891,European Commission's Humanitarian Aid and Civil Protection Department,,French Red Cross,Mali
128256,Commitment,19/12/2014,250313,European Commission's Humanitarian Aid and Civil Protection Department,,Agency for Technical Cooperation and Development,Mali
130311,Commitment,19/12/2014,50468,"Portugal, Government of",Portugal,,Guinea-Bissau
130312,Commitment,19/12/2014,676717,"Portugal, Government of",Portugal,International Network for Environmental Management,Guinea-Bissau
130350,Commitment,19/12/2014,2503,"Portugal, Government of",Portugal,,Guinea-Bissau
130351,Commitment,19/12/2014,483834,"Portugal, Government of",Portugal,,Guinea-Bissau
118708,Commitment,20/08/2014,32076365,"United States of America, Government of",United States,Global Communities,Liberia
118703,Paid Contribution,20/08/2014,20053,"Andorra, Government of",Andorra,World Health Organization,
118704,Paid Contribution,20/08/2014,5000000,"Kuwait, Government of",Kuwait,World Health Organization,
118705,Paid Contribution,20/08/2014,500000,OPEC Fund for International Development,,World Health Organization,
118706,Paid Contribution,20/08/2014,450000,"Korea, Republic of, Government of","Korea, Republic of",World Health Organization,
119974,Paid Contribution,20/08/2014,1352345,European Commission's Humanitarian Aid and Civil Protection Department,,World Health Organization,
125637,Paid Contribution,20/09/2014,26429,"Ireland, Government of",Ireland,World Food Programme,
120578,Pledge,20/10/2014,,"Caterpillar, Inc.",,Private (individuals & organizations),
120583,Commitment,20/10/2014,1905972,"Germany, Government of",Germany,Plan International,Liberia
121081,Commitment,20/10/2014,63532,"Hungary, Government of",Hungary,World Health Organization,
120278,Paid Contribution,20/10/2014,5000000,"Korea, Republic of, Government of","Korea, Republic of",Ebola Response Multi-Partner Trust Fund,
120469,Paid Contribution,20/10/2014,8116883,"United Kingdom, Government of",United Kingdom,GOAL,Sierra Leone
120541,Paid Contribution,20/10/2014,4863945,"United Kingdom, Government of",United Kingdom,"Sierra Leone, Government of",Sierra Leone
120543,Paid Contribution,20/10/2014,3733766,"United Kingdom, Government of",United Kingdom,International Federation of Red Cross and Red Crescent Societies,Sierra Leone
120585,Paid Contribution,20/10/2014,11543473,"United Kingdom, Government of",United Kingdom,United Nations Children's Fund,Sierra Leone
121157,Paid Contribution,20/10/2014,690512,UNICEF National Committee/Sweden,,United Nations Children's Fund,
130169,Paid Contribution,20/10/2015,1000000,"United States of America, Government of",United States,Office for the Coordination of Humanitarian Affairs,
122024,Commitment,20/11/2014,47994,"Estonia, Government of",Estonia,Private (individuals & organizations),Sierra Leone
